date,value
7/16/2020,20611900000000
7/15/2020,20574400000000
7/14/2020,20539900000000
7/13/2020,20583500000000
7/10/2020,20583600000000
7/9/2020,20583800000000
7/8/2020,20556800000000
7/7/2020,20554700000000
7/6/2020,20558800000000
7/3/2020,20559300000000
7/2/2020,20559500000000
7/1/2020,20524300000000
6/30/2020,20530300000000
6/29/2020,20427700000000
6/26/2020,20428200000000
6/25/2020,20408700000000
6/24/2020,20340800000000
6/23/2020,20340300000000
6/22/2020,20335100000000
6/19/2020,20336100000000
6/18/2020,20327900000000
6/17/2020,20241100000000
6/16/2020,20241300000000
6/15/2020,20230500000000
6/12/2020,20166600000000
6/11/2020,20165900000000
6/10/2020,20096300000000
6/9/2020,20096800000000
6/8/2020,20061700000000
6/5/2020,20031300000000
6/4/2020,20031500000000
6/3/2020,19948600000000
6/2/2020,19948700000000
6/1/2020,19868900000000
5/29/2020,19812800000000
5/28/2020,19765800000000
5/27/2020,19658600000000
5/26/2020,19658300000000
5/22/2020,19568900000000
5/21/2020,19528500000000
5/20/2020,19429400000000
5/19/2020,19427700000000
5/18/2020,19376500000000
5/15/2020,19377100000000
5/14/2020,19340400000000
5/13/2020,19261300000000
5/12/2020,19260300000000
5/11/2020,19218900000000
5/8/2020,19219000000000
5/7/2020,19218600000000
5/6/2020,19148600000000
5/5/2020,19148600000000
5/4/2020,19053000000000
5/1/2020,19053600000000
4/30/2020,19053600000000
4/29/2020,18926900000000
4/28/2020,18869900000000
4/27/2020,18778800000000
4/24/2020,18778400000000
4/23/2020,18777800000000
4/22/2020,18686800000000
4/21/2020,18621900000000
4/20/2020,18523700000000
4/17/2020,18523700000000
4/16/2020,18524300000000
4/15/2020,18441000000000
4/14/2020,18338500000000
4/13/2020,18230800000000
4/10/2020,18230700000000
4/9/2020,18230700000000
4/8/2020,18110300000000
4/7/2020,18005000000000
4/6/2020,17919300000000
4/3/2020,17918600000000
4/2/2020,17834200000000
4/1/2020,17719100000000
3/31/2020,17674800000000
3/30/2020,17554700000000
3/27/2020,17553200000000
3/26/2020,17535600000000
3/25/2020,17530800000000
3/24/2020,17530600000000
3/23/2020,17507400000000
3/20/2020,17506400000000
3/19/2020,17505900000000
3/18/2020,17506600000000
3/17/2020,17506100000000
3/16/2020,17495300000000
3/13/2020,17441300000000
3/12/2020,17438500000000
3/11/2020,17484900000000
3/10/2020,17484300000000
3/9/2020,17470200000000
3/6/2020,17470000000000
3/5/2020,17469400000000
3/4/2020,17463900000000
3/3/2020,17458600000000
3/2/2020,17445600000000
2/28/2020,17413000000000
2/27/2020,17387800000000
2/26/2020,17389200000000
2/25/2020,17389200000000
2/24/2020,17365300000000
2/21/2020,17365500000000
2/20/2020,17364600000000
2/19/2020,17325700000000
2/18/2020,17325100000000
2/14/2020,17288300000000
2/13/2020,17288300000000
2/12/2020,17259700000000
2/11/2020,17259800000000
2/10/2020,17233700000000
2/7/2020,17233900000000
2/6/2020,17233600000000
2/5/2020,17231900000000
2/4/2020,17231300000000
2/3/2020,17210600000000
1/31/2020,17212600000000
1/30/2020,17194300000000
1/29/2020,17188800000000
1/28/2020,17188400000000
1/27/2020,17176300000000
1/24/2020,17176400000000
1/23/2020,17176200000000
1/22/2020,17176900000000
1/21/2020,17177000000000
1/17/2020,17181300000000
1/16/2020,17181100000000
1/15/2020,17178200000000
1/14/2020,17147200000000
1/13/2020,17156700000000
1/10/2020,17156700000000
1/9/2020,17157000000000
1/8/2020,17157800000000
1/7/2020,17156700000000
1/6/2020,17164700000000
1/3/2020,17163300000000
1/2/2020,17162400000000
12/31/2019,17170400000000
12/30/2019,17133700000000
12/27/2019,17133200000000
12/26/2019,17114900000000
12/24/2019,17116000000000
12/23/2019,17132300000000
12/20/2019,17131400000000
12/19/2019,17131600000000
12/18/2019,17132700000000
12/17/2019,17130300000000
12/16/2019,17141600000000
12/13/2019,17088800000000
12/12/2019,17088800000000
12/11/2019,17105900000000
12/10/2019,17104600000000
12/9/2019,17123400000000
12/6/2019,17123200000000
12/5/2019,17122600000000
12/4/2019,17123700000000
12/3/2019,17122400000000
12/2/2019,17133900000000
11/29/2019,17105400000000
11/27/2019,17072400000000
11/26/2019,17071300000000
11/25/2019,17060300000000
11/22/2019,17059800000000
11/21/2019,17059100000000
11/20/2019,17050300000000
11/19/2019,17048400000000
11/18/2019,17045900000000
11/15/2019,17045100000000
11/14/2019,17022100000000
11/13/2019,17009900000000
11/12/2019,17009800000000
11/8/2019,17004600000000
11/7/2019,17004700000000
11/6/2019,16990300000000
11/5/2019,16990100000000
11/4/2019,16979200000000
11/1/2019,16979100000000
10/31/2019,16981300000000
10/30/2019,16931800000000
10/29/2019,16930800000000
10/28/2019,16919500000000
10/25/2019,16919300000000
10/24/2019,16919300000000
10/23/2019,16904700000000
10/22/2019,16903300000000
10/21/2019,16893000000000
10/18/2019,16893100000000
10/17/2019,16893200000000
10/16/2019,16877000000000
10/15/2019,16875500000000
10/11/2019,16825500000000
10/10/2019,16825500000000
10/9/2019,16808700000000
10/8/2019,16808700000000
10/7/2019,16817700000000
10/4/2019,16817700000000
10/3/2019,16818100000000
10/2/2019,16804300000000
10/1/2019,16803200000000
9/30/2019,16809100000000
9/27/2019,16764400000000
9/26/2019,16746300000000
9/25/2019,16733500000000
9/24/2019,16733300000000
9/23/2019,16737300000000
9/20/2019,16736700000000
9/19/2019,16736500000000
9/18/2019,16723200000000
9/17/2019,16722800000000
9/16/2019,16720500000000
9/13/2019,16700800000000
9/12/2019,16700400000000
9/11/2019,16684900000000
9/10/2019,16684800000000
9/9/2019,16673900000000
9/6/2019,16673400000000
9/5/2019,16673300000000
9/4/2019,16660500000000
9/3/2019,16660300000000
8/30/2019,16596800000000
8/29/2019,16570400000000
8/28/2019,16557500000000
8/27/2019,16557100000000
8/26/2019,16532100000000
8/23/2019,16532000000000
8/22/2019,16531700000000
8/21/2019,16517900000000
8/20/2019,16516900000000
8/19/2019,16491500000000
8/16/2019,16491400000000
8/15/2019,16491500000000
8/14/2019,16457200000000
8/13/2019,16457700000000
8/12/2019,16437400000000
8/9/2019,16437200000000
8/8/2019,16437500000000
8/7/2019,16437000000000
8/6/2019,16437600000000
8/5/2019,16442100000000
8/2/2019,16440600000000
8/1/2019,16246600000000
7/31/2019,16211200000000
7/30/2019,16213500000000
7/29/2019,16216600000000
7/26/2019,16219800000000
7/25/2019,16217500000000
7/24/2019,16216600000000
7/23/2019,16203900000000
7/22/2019,16211000000000
7/19/2019,16214900000000
7/18/2019,16215700000000
7/17/2019,16215900000000
7/16/2019,16204900000000
7/15/2019,16212100000000
7/12/2019,16217800000000
7/11/2019,16217400000000
7/10/2019,16219900000000
7/9/2019,16202500000000
7/8/2019,16210000000000
7/5/2019,16212100000000
7/3/2019,16215900000000
7/2/2019,16200800000000
7/1/2019,16214100000000
6/28/2019,16188400000000
6/27/2019,16161700000000
6/26/2019,16161700000000
6/25/2019,16149800000000
6/24/2019,16157300000000
6/21/2019,16167100000000
6/20/2019,16168900000000
6/19/2019,16173300000000
6/18/2019,16160500000000
6/17/2019,16181000000000
6/14/2019,16190500000000
6/13/2019,16187600000000
6/12/2019,16190200000000
6/11/2019,16176700000000
6/10/2019,16183800000000
6/7/2019,16197800000000
6/6/2019,16197500000000
6/5/2019,16202000000000
6/4/2019,16207400000000
6/3/2019,16221700000000
5/31/2019,16202300000000
5/30/2019,16167900000000
5/29/2019,16181800000000
5/28/2019,16187500000000
5/24/2019,16189000000000
5/23/2019,16193900000000
5/22/2019,16190400000000
5/21/2019,16175700000000
5/20/2019,16183100000000
5/17/2019,16187200000000
5/16/2019,16190600000000
5/15/2019,16194200000000
5/14/2019,16180900000000
5/13/2019,16186300000000
5/10/2019,16190100000000
5/9/2019,16189400000000
5/8/2019,16192100000000
5/7/2019,16179700000000
5/6/2019,16187300000000
5/3/2019,16197100000000
5/2/2019,16184500000000
5/1/2019,16200400000000
4/30/2019,16192800000000
4/29/2019,16167600000000
4/26/2019,16168400000000
4/25/2019,16168900000000
4/24/2019,16169400000000
4/23/2019,16164500000000
4/22/2019,16179200000000
4/19/2019,16185900000000
4/18/2019,16187500000000
4/17/2019,16194600000000
4/16/2019,16187900000000
4/15/2019,16198900000000
4/12/2019,16219200000000
4/11/2019,16220500000000
4/10/2019,16224300000000
4/9/2019,16209900000000
4/8/2019,16217400000000
4/5/2019,16224200000000
4/4/2019,16225500000000
4/2/2019,16228700000000
4/1/2019,16230100000000
3/29/2019,16204400000000
3/28/2019,16241200000000
3/27/2019,16208800000000
3/26/2019,16192700000000
3/25/2019,16198800000000
3/22/2019,16211800000000
3/21/2019,16212200000000
3/20/2019,16216200000000
3/19/2019,16201700000000
3/18/2019,16213900000000
3/15/2019,16218600000000
3/14/2019,16217100000000
3/13/2019,16219400000000
3/12/2019,16203800000000
3/11/2019,16215300000000
3/8/2019,16219600000000
3/7/2019,16220200000000
3/6/2019,16222100000000
3/5/2019,16222500000000
3/4/2019,16222100000000
3/1/2019,16221700000000
2/28/2019,16250900000000
2/27/2019,16211900000000
2/26/2019,16212400000000
2/25/2019,16201000000000
2/22/2019,16201600000000
2/21/2019,16183800000000
2/20/2019,16186300000000
2/19/2019,16185700000000
2/15/2019,16171000000000
2/14/2019,16165800000000
2/13/2019,16171700000000
2/12/2019,16172200000000
2/11/2019,16157200000000
2/8/2019,16107900000000
2/7/2019,16108000000000
2/6/2019,16113400000000
2/5/2019,16113400000000
2/4/2019,16098400000000
2/1/2019,16099200000000
1/31/2019,16101200000000
1/30/2019,16093100000000
1/29/2019,16093200000000
1/28/2019,16083300000000
1/25/2019,16084100000000
1/24/2019,16084100000000
1/23/2019,16093100000000
1/22/2019,16093100000000
1/18/2019,16094100000000
1/17/2019,16094300000000
1/16/2019,16109300000000
1/15/2019,16108800000000
1/14/2019,16074300000000
1/11/2019,16074900000000
1/10/2019,16075100000000
1/9/2019,16090200000000
1/8/2019,16089600000000
1/7/2019,16089300000000
1/4/2019,16089600000000
1/3/2019,16089700000000
1/2/2019,16099400000000
12/31/2018,16101700000000
12/28/2018,16068600000000
12/27/2018,16050100000000
12/26/2018,16064400000000
12/24/2018,16069500000000
12/21/2018,16068400000000
12/20/2018,16068000000000
12/19/2018,16082400000000
12/18/2018,16082100000000
12/17/2018,16086400000000
12/14/2018,16033800000000
12/13/2018,16033600000000
12/12/2018,16048900000000
12/11/2018,16048700000000
12/10/2018,16053100000000
12/7/2018,16053000000000
12/6/2018,16053000000000
12/5/2018,16041800000000
12/4/2018,16041600000000
12/3/2018,16042000000000
11/30/2018,16044300000000
11/29/2018,15985400000000
11/28/2018,15968000000000
11/27/2018,15968100000000
11/26/2018,15968000000000
11/23/2018,15966800000000
11/21/2018,15941700000000
11/20/2018,15941600000000
11/19/2018,15940700000000
11/16/2018,15941800000000
11/15/2018,15941700000000
11/14/2018,15901900000000
11/13/2018,15901600000000
11/9/2018,15901200000000
11/8/2018,15901300000000
11/7/2018,15864900000000
11/6/2018,15865100000000
11/5/2018,15864400000000
11/2/2018,15864400000000
11/1/2018,15863700000000
10/31/2018,15843300000000
10/30/2018,15846700000000
10/29/2018,15846200000000
10/26/2018,15845400000000
10/25/2018,15845200000000
10/24/2018,15826100000000
10/23/2018,15825700000000
10/22/2018,15825000000000
10/19/2018,15825200000000
10/18/2018,15825100000000
10/17/2018,15809600000000
10/16/2018,15808200000000
10/15/2018,15808000000000
10/12/2018,15758700000000
10/11/2018,15758200000000
10/10/2018,15757000000000
10/9/2018,15756500000000
10/5/2018,15756700000000
10/4/2018,15757100000000
10/3/2018,15771600000000
10/2/2018,15771900000000
10/1/2018,15771300000000
9/28/2018,15761200000000
9/27/2018,15732900000000
9/26/2018,15761100000000
9/25/2018,15761500000000
9/24/2018,15761200000000
9/21/2018,15761100000000
9/20/2018,15760400000000
9/19/2018,15793000000000
9/18/2018,15793100000000
9/17/2018,15792000000000
9/14/2018,15743000000000
9/13/2018,15743200000000
9/12/2018,15764600000000
9/11/2018,15765900000000
9/10/2018,15766100000000
9/7/2018,15766500000000
9/6/2018,15766700000000
9/5/2018,15784600000000
9/4/2018,15784200000000
8/31/2018,15785400000000
8/30/2018,15733900000000
8/29/2018,15729400000000
8/28/2018,15729400000000
8/27/2018,15728700000000
8/24/2018,15728700000000
8/23/2018,15729800000000
8/22/2018,15710900000000
8/21/2018,15709700000000
8/20/2018,15709300000000
8/17/2018,15709400000000
8/16/2018,15709900000000
8/15/2018,15673100000000
8/14/2018,15647800000000
8/13/2018,15647700000000
8/10/2018,15645900000000
8/9/2018,15645900000000
8/8/2018,15604100000000
8/7/2018,15603800000000
8/6/2018,15603800000000
8/3/2018,15603500000000
8/2/2018,15603800000000
8/1/2018,15566600000000
7/31/2018,15569500000000
7/30/2018,15566200000000
7/27/2018,15565800000000
7/26/2018,15565700000000
7/25/2018,15538300000000
7/24/2018,15536600000000
7/23/2018,15536500000000
7/20/2018,15535900000000
7/19/2018,15535700000000
7/18/2018,15512700000000
7/17/2018,15512500000000
7/16/2018,15512000000000
7/13/2018,15484200000000
7/12/2018,15483800000000
7/11/2018,15482200000000
7/10/2018,15481800000000
7/9/2018,15481300000000
7/6/2018,15480300000000
7/5/2018,15480300000000
7/3/2018,15479800000000
7/2/2018,15478000000000
6/29/2018,15466600000000
6/28/2018,15445300000000
6/27/2018,15449900000000
6/26/2018,15450000000000
6/25/2018,15449800000000
6/22/2018,15449500000000
6/21/2018,15450300000000
6/20/2018,15454000000000
6/19/2018,15453900000000
6/18/2018,15453300000000
6/15/2018,15452800000000
6/14/2018,15411300000000
6/13/2018,15420900000000
6/12/2018,15420400000000
6/11/2018,15420100000000
6/8/2018,15419600000000
6/7/2018,15419100000000
6/6/2018,15425900000000
6/5/2018,15425800000000
6/4/2018,15425300000000
6/1/2018,15424800000000
5/31/2018,15426900000000
5/30/2018,15398800000000
5/29/2018,15398400000000
5/25/2018,15397600000000
5/24/2018,15381600000000
5/23/2018,15372600000000
5/22/2018,15372600000000
5/21/2018,15372400000000
5/18/2018,15372200000000
5/17/2018,15372000000000
5/16/2018,15365900000000
5/15/2018,15365500000000
5/14/2018,15341600000000
5/11/2018,15340900000000
5/10/2018,15340500000000
5/9/2018,15333500000000
5/8/2018,15333100000000
5/7/2018,15332100000000
5/4/2018,15331500000000
5/3/2018,15331200000000
5/2/2018,15333900000000
5/1/2018,15333800000000
4/30/2018,15335100000000
4/27/2018,15335300000000
4/26/2018,15335200000000
4/25/2018,15343200000000
4/24/2018,15342000000000
4/23/2018,15341600000000
4/20/2018,15341900000000
4/19/2018,15341700000000
4/18/2018,15383500000000
4/17/2018,15382800000000
4/16/2018,15382500000000
4/13/2018,15396400000000
4/12/2018,15396100000000
4/11/2018,15457800000000
4/10/2018,15457800000000
4/9/2018,15457500000000
4/6/2018,15456900000000
4/5/2018,15456600000000
4/4/2018,15458600000000
4/3/2018,15458200000000
4/2/2018,15457200000000
3/30/2018,15428000000000
3/29/2018,15428300000000
3/28/2018,15391300000000
3/27/2018,15390800000000
3/26/2018,15390200000000
3/23/2018,15389700000000
3/22/2018,15389200000000
3/21/2018,15359100000000
3/20/2018,15358800000000
3/19/2018,15358200000000
3/16/2018,15357500000000
3/15/2018,15356400000000
3/14/2018,15285200000000
3/13/2018,15285300000000
3/12/2018,15284800000000
3/9/2018,15283100000000
3/8/2018,15282800000000
3/7/2018,15209300000000
3/6/2018,15208800000000
3/5/2018,15208400000000
3/2/2018,15207700000000
3/1/2018,15206800000000
2/28/2018,15150600000000
2/27/2018,15127300000000
2/26/2018,15126100000000
2/23/2018,15125300000000
2/22/2018,15110500000000
2/21/2018,15068300000000
2/20/2018,15068500000000
2/16/2018,15067700000000
2/15/2018,15018100000000
2/14/2018,14984400000000
2/13/2018,14982500000000
2/12/2018,14982000000000
2/9/2018,14981000000000
2/8/2018,14824300000000
2/7/2018,14829000000000
2/6/2018,14828800000000
2/5/2018,14835500000000
2/2/2018,14840800000000
2/1/2018,14836200000000
1/31/2018,14803200000000
1/30/2018,14802000000000
1/29/2018,14806700000000
1/26/2018,14807500000000
1/25/2018,14805800000000
1/24/2018,14814700000000
1/23/2018,14802800000000
1/22/2018,14810800000000
1/19/2018,14813400000000
1/18/2018,14816400000000
1/17/2018,14812600000000
1/16/2018,14814000000000
1/12/2018,14825700000000
1/11/2018,14825200000000
1/10/2018,14827200000000
1/9/2018,14814500000000
1/8/2018,14822300000000
1/5/2018,14825200000000
1/4/2018,14829300000000
1/3/2018,14830800000000
1/2/2018,14832800000000
12/29/2017,14814700000000
12/28/2017,14868600000000
12/27/2017,14862800000000
12/26/2017,14861700000000
12/22/2017,14867700000000
12/21/2017,14874300000000
12/20/2017,14872400000000
12/19/2017,14859400000000
12/18/2017,14871100000000
12/15/2017,14876500000000
12/14/2017,14875300000000
12/13/2017,14865200000000
12/12/2017,14864600000000
12/11/2017,14864800000000
12/8/2017,14864900000000
12/7/2017,14906000000000
12/6/2017,14913800000000
12/5/2017,14913700000000
12/4/2017,14914000000000
12/1/2017,14914000000000
11/30/2017,14918700000000
11/29/2017,14902600000000
11/28/2017,14902200000000
11/27/2017,14901300000000
11/24/2017,14900700000000
11/22/2017,14881200000000
11/21/2017,14881100000000
11/20/2017,14880000000000
11/17/2017,14879400000000
11/16/2017,14878300000000
11/15/2017,14860500000000
11/14/2017,14845600000000
11/13/2017,14845400000000
11/10/2017,14844800000000
11/9/2017,14845000000000
11/8/2017,14823100000000
11/7/2017,14823000000000
11/6/2017,14822200000000
11/3/2017,14821600000000
11/2/2017,14821600000000
11/1/2017,14799800000000
10/31/2017,14751400000000
10/30/2017,14772100000000
10/27/2017,14771800000000
10/26/2017,14770800000000
10/25/2017,14752400000000
10/24/2017,14752200000000
10/23/2017,14751800000000
10/20/2017,14751500000000
10/19/2017,14751500000000
10/18/2017,14739700000000
10/17/2017,14739600000000
10/16/2017,14739200000000
10/13/2017,14709000000000
10/12/2017,14709200000000
10/11/2017,14703200000000
10/10/2017,14702500000000
10/6/2017,14702100000000
10/5/2017,14699900000000
10/4/2017,14678600000000
10/3/2017,14678600000000
10/2/2017,14679500000000
9/29/2017,14673400000000
9/28/2017,14649200000000
9/27/2017,14632300000000
9/26/2017,14632500000000
9/25/2017,14630100000000
9/22/2017,14630300000000
9/21/2017,14628400000000
9/20/2017,14615100000000
9/19/2017,14613400000000
9/18/2017,14611800000000
9/15/2017,14611000000000
9/14/2017,14627300000000
9/13/2017,14624300000000
9/12/2017,14624400000000
9/11/2017,14624200000000
9/8/2017,14622700000000
9/7/2017,14410100000000
9/6/2017,14411300000000
9/5/2017,14418700000000
9/1/2017,14428300000000
8/31/2017,14381600000000
8/30/2017,14393300000000
8/29/2017,14388600000000
8/28/2017,14394400000000
8/25/2017,14397500000000
8/24/2017,14398800000000
8/23/2017,14396500000000
8/22/2017,14385400000000
8/21/2017,14391200000000
8/18/2017,14394300000000
8/17/2017,14393900000000
8/16/2017,14398800000000
8/15/2017,14387600000000
8/14/2017,14397800000000
8/11/2017,14401000000000
8/10/2017,14398600000000
8/9/2017,14400000000000
8/8/2017,14385900000000
8/7/2017,14394000000000
8/4/2017,14397100000000
8/3/2017,14398500000000
8/2/2017,14385600000000
8/1/2017,14393400000000
7/31/2017,14360900000000
7/28/2017,14375400000000
7/27/2017,14358400000000
7/26/2017,14355700000000
7/25/2017,14345400000000
7/24/2017,14355000000000
7/21/2017,14357100000000
7/20/2017,14357700000000
7/19/2017,14360500000000
7/18/2017,14347300000000
7/17/2017,14358900000000
7/14/2017,14364400000000
7/13/2017,14363400000000
7/12/2017,14364900000000
7/11/2017,14352300000000
7/10/2017,14358800000000
7/7/2017,14360000000000
7/6/2017,14362800000000
7/5/2017,14363300000000
7/3/2017,14377700000000
6/30/2017,14366200000000
6/29/2017,14307900000000
6/28/2017,14306900000000
6/27/2017,14292000000000
6/26/2017,14297100000000
6/23/2017,14306100000000
6/22/2017,14306600000000
6/21/2017,14307300000000
6/20/2017,14296900000000
6/19/2017,14305300000000
6/16/2017,14313400000000
6/15/2017,14315000000000
6/14/2017,14322600000000
6/13/2017,14310200000000
6/12/2017,14317100000000
6/9/2017,14318600000000
6/8/2017,14319200000000
6/7/2017,14329800000000
6/6/2017,14329400000000
6/5/2017,14337200000000
6/2/2017,14342800000000
6/1/2017,14328600000000
5/31/2017,14299000000000
5/30/2017,14312800000000
5/26/2017,14311700000000
5/25/2017,14310700000000
5/24/2017,14310500000000
5/23/2017,14301900000000
5/22/2017,14309100000000
5/19/2017,14313200000000
5/18/2017,14311300000000
5/17/2017,14309200000000
5/16/2017,14300700000000
5/15/2017,14307000000000
5/12/2017,14310500000000
5/11/2017,14311000000000
5/10/2017,14312900000000
5/9/2017,14299400000000
5/8/2017,14305100000000
5/5/2017,14311400000000
5/4/2017,14311600000000
5/3/2017,14318600000000
5/2/2017,14305300000000
5/1/2017,14323300000000
4/28/2017,14293300000000
4/27/2017,14298000000000
4/26/2017,14302200000000
4/25/2017,14294100000000
4/24/2017,14304700000000
4/21/2017,14316400000000
4/20/2017,14319500000000
4/19/2017,14323600000000
4/18/2017,14324000000000
4/17/2017,14330800000000
4/14/2017,14352100000000
4/13/2017,14353000000000
4/12/2017,14355700000000
4/11/2017,14343800000000
4/10/2017,14351500000000
4/7/2017,14358400000000
4/6/2017,14357800000000
4/5/2017,14362400000000
4/4/2017,14362500000000
4/3/2017,14379400000000
3/31/2017,14369700000000
3/30/2017,14348500000000
3/29/2017,14349700000000
3/28/2017,14347300000000
3/27/2017,14353400000000
3/24/2017,14360500000000
3/23/2017,14359300000000
3/22/2017,14362900000000
3/21/2017,14349900000000
3/20/2017,14355200000000
3/17/2017,14357100000000
3/16/2017,14363700000000
3/15/2017,14340700000000
3/14/2017,14384800000000
3/13/2017,14349600000000
3/10/2017,14349100000000
3/9/2017,14349800000000
3/8/2017,14374900000000
3/7/2017,14374100000000
3/6/2017,14373700000000
3/3/2017,14373200000000
3/2/2017,14373500000000
3/1/2017,14408400000000
2/28/2017,14411400000000
2/27/2017,14396800000000
2/24/2017,14396800000000
2/23/2017,14384100000000
2/22/2017,14404700000000
2/21/2017,14403600000000
2/17/2017,14403400000000
2/16/2017,14403400000000
2/15/2017,14417300000000
2/14/2017,14404000000000
2/13/2017,14402500000000
2/10/2017,14402500000000
2/9/2017,14402400000000
2/8/2017,14366100000000
2/7/2017,14365400000000
2/6/2017,14365300000000
2/3/2017,14365200000000
2/2/2017,14366100000000
2/1/2017,14376000000000
1/31/2017,14376100000000
1/30/2017,14387100000000
1/27/2017,14387300000000
1/26/2017,14387200000000
1/25/2017,14403800000000
1/24/2017,14403600000000
1/23/2017,14403400000000
1/20/2017,14403700000000
1/19/2017,14403800000000
1/18/2017,14423900000000
1/17/2017,14423600000000
1/13/2017,14416500000000
1/12/2017,14416900000000
1/11/2017,14428200000000
1/10/2017,14428300000000
1/9/2017,14428000000000
1/6/2017,14427900000000
1/5/2017,14428000000000
1/4/2017,14434200000000
1/3/2017,14433900000000
12/30/2016,14434800000000
12/29/2016,14407600000000
12/28/2016,14405900000000
12/27/2016,14406500000000
12/23/2016,14407000000000
12/22/2016,14406900000000
12/21/2016,14410300000000
12/20/2016,14409700000000
12/19/2016,14409300000000
12/16/2016,14409800000000
12/15/2016,14410000000000
12/14/2016,14408100000000
12/13/2016,14407800000000
12/12/2016,14407900000000
12/9/2016,14408000000000
12/8/2016,14407900000000
12/7/2016,14425400000000
12/6/2016,14425200000000
12/5/2016,14424500000000
12/2/2016,14424600000000
12/1/2016,14427000000000
11/30/2016,14443700000000
11/29/2016,14431400000000
11/28/2016,14431100000000
11/25/2016,14431100000000
11/23/2016,14407400000000
11/22/2016,14407200000000
11/21/2016,14406500000000
11/18/2016,14406500000000
11/17/2016,14406400000000
11/16/2016,14372600000000
11/15/2016,14371200000000
11/14/2016,14370900000000
11/10/2016,14371400000000
11/9/2016,14324100000000
11/8/2016,14323400000000
11/7/2016,14322400000000
11/4/2016,14321500000000
11/3/2016,14320200000000
11/2/2016,14287100000000
11/1/2016,14284800000000
10/31/2016,14286500000000
10/28/2016,14310000000000
10/27/2016,14310100000000
10/26/2016,14282000000000
10/25/2016,14281300000000
10/24/2016,14280600000000
10/21/2016,14280600000000
10/20/2016,14280300000000
10/19/2016,14251100000000
10/18/2016,14250800000000
10/17/2016,14250400000000
10/14/2016,14224900000000
10/13/2016,14225000000000
10/12/2016,14192500000000
10/11/2016,14191700000000
10/7/2016,14192000000000
10/6/2016,14192000000000
10/5/2016,14170900000000
10/4/2016,14170600000000
10/3/2016,14169600000000
9/30/2016,14173400000000
9/29/2016,14148900000000
9/28/2016,14134500000000
9/27/2016,14133900000000
9/26/2016,14133500000000
9/23/2016,14133700000000
9/22/2016,14133300000000
9/21/2016,14135500000000
9/20/2016,14134000000000
9/19/2016,14133900000000
9/16/2016,14134100000000
9/15/2016,14134200000000
9/14/2016,14113600000000
9/13/2016,14113600000000
9/12/2016,14111800000000
9/9/2016,14112600000000
9/8/2016,14112600000000
9/7/2016,14111300000000
9/6/2016,14109700000000
9/2/2016,14110200000000
9/1/2016,14109700000000
8/31/2016,14104100000000
8/30/2016,14088900000000
8/29/2016,14087900000000
8/26/2016,14087800000000
8/25/2016,14074700000000
8/24/2016,14049900000000
8/23/2016,14048500000000
8/22/2016,14048100000000
8/19/2016,14047700000000
8/18/2016,14047700000000
8/17/2016,14026400000000
8/16/2016,14024900000000
8/15/2016,14024100000000
8/12/2016,14012900000000
8/11/2016,14012800000000
8/10/2016,13987900000000
8/9/2016,13987500000000
8/8/2016,13987000000000
8/5/2016,13986800000000
8/4/2016,13986700000000
8/3/2016,13970200000000
8/2/2016,13969800000000
8/1/2016,13968500000000
7/29/2016,13998200000000
7/28/2016,13986200000000
7/27/2016,13976600000000
7/26/2016,13975900000000
7/25/2016,13975200000000
7/22/2016,13974900000000
7/21/2016,13974800000000
7/20/2016,13969300000000
7/19/2016,13968800000000
7/18/2016,13968300000000
7/15/2016,13967600000000
7/14/2016,13964100000000
7/13/2016,13946800000000
7/12/2016,13946000000000
7/11/2016,13944600000000
7/8/2016,13944000000000
7/7/2016,13944000000000
7/6/2016,13928100000000
7/5/2016,13927200000000
7/1/2016,13926100000000
6/30/2016,13932700000000
6/29/2016,13909300000000
6/28/2016,13909000000000
6/27/2016,13908800000000
6/24/2016,13907900000000
6/23/2016,13894400000000
6/22/2016,13895600000000
6/21/2016,13894800000000
6/20/2016,13894100000000
6/17/2016,13893800000000
6/16/2016,13893500000000
6/15/2016,13897100000000
6/14/2016,13874200000000
6/13/2016,13873300000000
6/10/2016,13872900000000
6/9/2016,13872600000000
6/8/2016,13882700000000
6/7/2016,13882400000000
6/6/2016,13881100000000
6/3/2016,13879600000000
6/2/2016,13879200000000
6/1/2016,13884300000000
5/31/2016,13886300000000
5/27/2016,13857300000000
5/26/2016,13842700000000
5/25/2016,13842100000000
5/24/2016,13841300000000
5/23/2016,13840700000000
5/20/2016,13840200000000
5/19/2016,13840100000000
5/18/2016,13837000000000
5/17/2016,13836000000000
5/16/2016,13835000000000
5/13/2016,13832800000000
5/12/2016,13832800000000
5/11/2016,13829300000000
5/10/2016,13828500000000
5/9/2016,13827300000000
5/6/2016,13827000000000
5/5/2016,13826900000000
5/4/2016,13832200000000
5/3/2016,13831600000000
5/2/2016,13831200000000
4/29/2016,13841200000000
4/28/2016,13824400000000
4/27/2016,13845700000000
4/26/2016,13844800000000
4/25/2016,13844300000000
4/22/2016,13844400000000
4/21/2016,13844300000000
4/20/2016,13868100000000
4/19/2016,13865800000000
4/18/2016,13865700000000
4/15/2016,13865500000000
4/14/2016,13882000000000
4/13/2016,13902500000000
4/12/2016,13903100000000
4/11/2016,13902500000000
4/8/2016,13903100000000
4/7/2016,13902900000000
4/6/2016,13924000000000
